Protein stable ID	Gene name
ENSP00000467704	ILF3
ENSP00000465831	ILF3
ENSP00000467950	ILF3
ENSP00000467372	ILF3
	ILF3
ENSP00000466724	ILF3
ENSP00000466235	ILF3
	ILF3
	ILF3
ENSP00000404121	ILF3
	AC133865.1
	LINC01633
	AC099786.3
ENSP00000357008	ITLN2
	ITLN2
	ITLN2
	AL354714.3
ENSP00000356480	RNF2
ENSP00000356479	RNF2
	RNF2
ENSP00000400722	RNF2
	AL354714.4
	AL354714.1
	AC099786.1
ENSP00000294638	LHX8
ENSP00000348597	LHX8
	LHX8
ENSP00000480247	KIR2DL1
ENSP00000472109	TEAD2
ENSP00000469640	TEAD2
ENSP00000469672	TEAD2
ENSP00000310701	TEAD2
ENSP00000366419	TEAD2
ENSP00000437928	TEAD2
ENSP00000471743	TEAD2
	TEAD2
ENSP00000472397	TEAD2
	TEAD2
	FTH1P25
	AL359317.2
	AL359317.2
	AL359317.2
	AL359317.1
	AC099786.2
	GALNT16
	GALNT16
	GALNT16
ENSP00000336729	GALNT16
ENSP00000451420	GALNT16
ENSP00000402970	GALNT16
ENSP00000451200	GALNT16
	GALNT16
	GALNT16
	GALNT16
	KIR3DP1
	KIR3DP1
ENSP00000356476	TRMT1L
	TRMT1L
ENSP00000414339	TRMT1L
	TRMT1L
	FAM138D
	FAM138D
ENSP00000289779	AL591806.3
ENSP00000473373	AL591806.3
	AC008467.1
ENSP00000410514	TSBP1
ENSP00000372611	TSBP1
ENSP00000449235	TSBP1
ENSP00000485011	TSBP1
ENSP00000448472	TSBP1
ENSP00000477696	TSBP1
ENSP00000449655	TSBP1
	TSTD1
ENSP00000325518	TSTD1
ENSP00000357002	TSTD1
ENSP00000357003	TSTD1
ENSP00000388293	TSTD1
ENSP00000473633	TSTD1
	TSTD1
	AL591806.2
ENSP00000219473	USP10
	USP10
	USP10
	USP10
ENSP00000458089	USP10
ENSP00000445589	USP10
	USP10
ENSP00000455712	USP10
ENSP00000454902	USP10
ENSP00000457411	USP10
ENSP00000454943	USP10
ENSP00000462762	USP10
ENSP00000454751	USP10
	USP10
	USP10
	USP10
	USP10
ENSP00000454987	USP10
ENSP00000455865	USP10
ENSP00000357005	F11R
ENSP00000440812	F11R
	F11R
	F11R
	F11R
ENSP00000481591	F11R
ENSP00000258400	HTR2B
	AL356273.2
ENSP00000356471	SWT1
ENSP00000356470	SWT1
ENSP00000401413	SWT1
	RNU6-477P
	RN7SL5P
	RN7SL231P
	RNA5SP509
	RF02271
	RNU6-152P
	RN7SKP176
	RF00015
	RF00019
	RF01518
	RN7SL536P
	RN7SKP154
	RNA5SP387
	MIR4999
	RN7SL668P
	RF02218
	RNU6-915P
	MIR4298
	RF00554
	RNY1P12
	RNU6-151P
	RN7SL797P
	RF00019
	MIR30D
	RNU7-92P
	RNA5SP306
	SNORD115-10
	RF00003
	RNA5SP323
	RF00322
	RF00004
ENSP00000482985	VSTM1
ENSP00000484886	VSTM1
ENSP00000484173	VSTM1
ENSP00000483560	VSTM1
ENSP00000480873	VSTM1
	RF00017
	MIR8063
	RF00019
	RF00263
	RNU2-46P
	RN7SL388P
	RF00019
	RN7SKP150
	RN7SL796P
	RNU6-1283P
	SNORD84
	RF00019
	RNU6-222P
	RN7SL786P
ENSP00000480437	AC012314.17
	MIR181B2
	RF00568
	RNU6-72P
	MIR375
	RNA5SP225
	RNU4-38P
	RNU6-153P
	RN7SKP117
	RF00019
	RNA5SP301
	RF00019
	RNU6-950P
	RF02204
	RNA5SP401
	RNU6ATAC29P
	MIR603
	RF00019
	RF00139
ENSP00000483528	NLRP2
ENSP00000483963	NLRP2
ENSP00000482727	NLRP2
ENSP00000482309	NLRP2
	RNA5SP430
	RN7SKP15
	RF01684
	RNU6-1323P
	RNA5SP329
	RNU1-15P
	AC005086.2
	RNU2-15P
	RNA5SP367
	RNU6-552P
	SNORD102
	SNORD52
	ATP5PBP6
	AL592429.1
	KLF7-IT1
ENSP00000351206	TXLNB
ENSP00000356624	TXLNB
	AC008264.1
	AL353807.4
ENSP00000482741	FCAR
ENSP00000480013	FCAR
ENSP00000481560	FCAR
	FCAR
ENSP00000479738	FCAR
ENSP00000480498	FCAR
ENSP00000477966	FCAR
	FCAR
	FCAR
ENSP00000484917	FCAR
ENSP00000479360	FCAR
ENSP00000482976	FCAR
ENSP00000480406	FCAR
ENSP00000470164	EMC10
ENSP00000470949	EMC10
ENSP00000366117	EMC10
ENSP00000334037	EMC10
ENSP00000472420	EMC10
ENSP00000472714	EMC10
ENSP00000471764	EMC10
	EMC10
	AC092127.2
	AC138392.1
	AC020909.2
	AC010395.1
	AC010395.2
ENSP00000480934	KIR3DL1
ENSP00000484314	KIR3DL1
ENSP00000482383	KIR2DL4
ENSP00000481214	KIR2DS4
	AC007406.5
	AC234582.1
	AC234582.1
	AC234582.1
	AC234582.1
	AC234582.1
	AC234582.1
ENSP00000357360	MTX1
ENSP00000317106	MTX1
ENSP00000408749	MTX1
ENSP00000476632	MTX1
	MTX1
	MTX1
	MTX1
	GBAP1
	GBAP1
	GBAP1
	GBAP1
	GBAP1
	GBAP1
	GBAP1
	GBAP1
	Z98941.1
	TPI1P1
ENSP00000449770	AC034102.2
	AC104458.1
ENSP00000302886	PA2G4
ENSP00000448557	PA2G4
ENSP00000447615	PA2G4
ENSP00000447389	PA2G4
	PA2G4
	PA2G4
	PA2G4
ENSP00000477381	AL713999.1
	AL357060.1
	AL357060.1
	AL357060.1
	AL357060.1
	AL357060.1
	AL357060.1
	H2AFZ
	H2AFZ
ENSP00000296417	H2AFZ
	H2AFZ
	H2AFZ
	H2AFZ
	MTND2P3
ENSP00000363855	SLC44A1
ENSP00000433072	SLC44A1
ENSP00000363852	SLC44A1
ENSP00000363856	SLC44A1
	SLC44A1
	SLC44A1
	SLC44A1
	FOXD3-AS1
	FOXD3-AS1
	FOXD3-AS1
	FOXD3-AS1
	FOXD3-AS1
	LINC00466
	LINC00466
	LINC00466
	LINC00466
	LINC00466
	LINC00466
	LINC00466
	LINC00466
	LINC00466
	LINC00466
	AC096543.2
	AC096543.1
	MTND6P1
	AL162400.2
	AL162400.1
	LINC01739
	LINC01739
	LINC01739
	LINC01739
	LINC01739
ENSP00000301765	VPS37C
ENSP00000446013	VPS37C
	VPS37C
	VPS37C
	AC099794.2
	TSPY24P
	RPS27L
ENSP00000331019	RPS27L
ENSP00000453764	RPS27L
ENSP00000412026	RPS27L
ENSP00000489261	RPS27L
	RPS27L
ENSP00000405300	RPS27L
ENSP00000402423	RPS27L
	AL354920.1
	AL354920.1
	AC005899.3
ENSP00000356713	IFNGR1
ENSP00000495934	IFNGR1
ENSP00000494493	IFNGR1
ENSP00000496549	IFNGR1
ENSP00000496468	IFNGR1
ENSP00000495103	IFNGR1
ENSP00000496387	IFNGR1
ENSP00000494069	IFNGR1
ENSP00000495272	IFNGR1
ENSP00000389249	IFNGR1
ENSP00000394230	IFNGR1
	IFNGR1
	AC016831.1
	AC016831.1
	AC016831.1
ENSP00000372599	TAP2
ENSP00000372600	TAP2
	TAP2
	TAP2
ENSP00000479290	TAP2
ENSP00000335094	TMEM17
	TMEM17
	TMEM17
	AC103923.1
ENSP00000379087	ADM2
ENSP00000379086	ADM2
	AC093382.1
	ZNF736P9Y
	AC010678.1
ENSP00000216487	RIN3
ENSP00000450682	RIN3
ENSP00000452155	RIN3
	RIN3
	RIN3
	RIN3
	RIN3
	RIN3
	RIN3
ENSP00000450986	RIN3
	RIN3
ENSP00000480603	RIN3
	AC007275.1
ENSP00000270631	PTH2
ENSP00000492995	OR2T35
ENSP00000324369	OR2T35
	AC098483.2
	GRIK5
ENSP00000262895	GRIK5
ENSP00000470251	GRIK5
	GRIK5
ENSP00000301218	GRIK5
ENSP00000469135	GRIK5
	AL691517.1
ENSP00000357442	PYGO2
ENSP00000357441	PYGO2
	PYGO2
ENSP00000374923	TRBV28
	TRBV26
ENSP00000479506	TRBV12-5
	AC034207.1
ENSP00000361381	SLC6A9
ENSP00000361380	SLC6A9
ENSP00000361384	SLC6A9
ENSP00000434460	SLC6A9
ENSP00000353791	SLC6A9
ENSP00000350362	SLC6A9
	SLC6A9
ENSP00000435652	SLC6A9
	SLC6A9
ENSP00000433241	SLC6A9
	SLC6A9
ENSP00000357452	PMVK
ENSP00000491285	AL451007.3
	AL451007.2
	RABAC1
ENSP00000471877	RABAC1
ENSP00000473152	RABAC1
ENSP00000222008	RABAC1
ENSP00000469161	RABAC1
	RABAC1
ENSP00000469392	RABAC1
	RABAC1
	RABAC1
	RABAC1
ENSP00000451560	AC092143.1
	AC011518.1
	AC011518.1
	AC011518.1
	AL355802.1
ENSP00000395401	POLR1C
ENSP00000496001	POLR1C
ENSP00000361465	POLR1C
	POLR1C
	POLR1C
ENSP00000361419	POLR1C
ENSP00000496044	POLR1C
ENSP00000494529	POLR1C
ENSP00000307212	POLR1C
ENSP00000495521	POLR1C
ENSP00000494368	POLR1C
ENSP00000496683	POLR1C
ENSP00000496755	POLR1C
	POLR1C
ENSP00000496018	POLR1C
ENSP00000409536	POLR1C
	POLR1C
	NARF-IT1
ENSP00000394770	CMYA5
	CMYA5
	CMYA5
	AC008496.2
	LAMC1-AS1
ENSP00000364469	APOA1
ENSP00000352471	APOA1
ENSP00000364478	APOA1
ENSP00000364472	APOA1
ENSP00000236850	APOA1
ENSP00000374895	TRBV5-5
	EBF1
	EBF1
	EBF1
ENSP00000322898	EBF1
	EBF1
ENSP00000370029	EBF1
ENSP00000428020	EBF1
	EBF1
	EBF1
	EBF1
ENSP00000477809	EBF1
ENSP00000424372	USP45
ENSP00000421248	USP45
ENSP00000333376	USP45
ENSP00000358236	USP45
	USP45
ENSP00000422460	USP45
ENSP00000423374	USP45
ENSP00000421706	USP45
ENSP00000425876	USP45
ENSP00000330540	USP45
ENSP00000423993	USP45
	USP45
ENSP00000426861	USP45
	AC136424.2
ENSP00000374892	TRBV7-4
	TRBV12-2
	AL445675.2
	AL591686.1
	AC025437.2
	RPL10AP5
	AL360271.2
	AC011525.1
	AC025437.5
	AC011525.2
	AC011525.2
	AC011525.2
ENSP00000331737	EP400
ENSP00000333602	EP400
ENSP00000374213	EP400
	EP400
ENSP00000330620	EP400
	EP400
	EP400
	EP400
ENSP00000374212	EP400
	AC026464.5
ENSP00000364956	PLEKHM2
ENSP00000364950	PLEKHM2
	PLEKHM2
ENSP00000494591	PLEKHM2
	PLEKHM2
	AC084880.2
	AL358176.3
	AL358176.4
	AC084880.4
	RPL9P32
ENSP00000392451	PUS1
ENSP00000365837	PUS1
ENSP00000324726	PUS1
ENSP00000438948	PUS1
ENSP00000440326	PUS1
	PUS1
ENSP00000409705	PUS1
ENSP00000445819	PUS1
ENSP00000443969	PUS1
ENSP00000440179	PUS1
	PUS1
	AL359918.1
ENSP00000450436	ALDH6A1
	ALDH6A1
ENSP00000342564	ALDH6A1
ENSP00000452081	ALDH6A1
	ALDH6A1
	ALDH6A1
	ALDH6A1
	AC131009.1
	LINC02440
	AC026367.3
	AC026367.2
ENSP00000334382	HOMER1
	HOMER1
ENSP00000282260	HOMER1
ENSP00000426651	HOMER1
ENSP00000441587	HOMER1
	AC093270.1
	AC131009.4
ENSP00000324560	ULK1
	ULK1
	ULK1
	ULK1
	ULK1
	ULK1
	ULK1
	AL162431.4
	CHRM3-AS2
	CHRM3-AS2
	CHRM3-AS2
	CHRM3-AS2
	CHRM3-AS2
	CHRM3-AS2
	CHRM3-AS2
	CHRM3-AS2
	CHRM3-AS2
	UBE2Q1-AS1
	MIPEPP2
ENSP00000474861	MTRNR2L11
ENSP00000377594	COQ6
ENSP00000450736	COQ6
	COQ6
ENSP00000333946	COQ6
	COQ6
ENSP00000450511	COQ6
ENSP00000451562	COQ6
	COQ6
	COQ6
	COQ6
	COQ6
	COQ6
ENSP00000451301	COQ6
ENSP00000451123	COQ6
	COQ6
	COQ6
	COQ6
	COQ6
	COQ6
ENSP00000486650	COQ6
ENSP00000468348	MAP2K6
	MAP2K6
ENSP00000351997	MAP2K6
ENSP00000466143	MAP2K6
ENSP00000464916	MAP2K6
ENSP00000467213	MAP2K6
	MAP2K6
	MAP2K6
ENSP00000477701	MAP2K6
	AL590396.3
	AL161912.2
	AL357079.2
	AC027313.1
ENSP00000356574	QSOX1
ENSP00000375883	QSOX1
ENSP00000356572	QSOX1
ENSP00000402170	QSOX1
	AL353708.2
ENSP00000266594	ANP32D
ENSP00000407010	MTFR2
ENSP00000356758	MTFR2
ENSP00000395232	MTFR2
ENSP00000435348	MTFR2
ENSP00000410861	MTFR2
	MTFR2
	MTFR2
	AC209234.1
	AL162591.1
	AL078601.7
ENSP00000435365	TOR1AIP1
ENSP00000271583	TOR1AIP1
ENSP00000476687	TOR1AIP1
ENSP00000393292	TOR1AIP1
ENSP00000434316	TOR1AIP1
ENSP00000432717	TOR1AIP1
ENSP00000433759	TOR1AIP1
	TOR1AIP1
	TOR1AIP1
	TOR1AIP1
	TOR1AIP1
ENSP00000393613	TOR1AIP1
ENSP00000437832	ZNF641
ENSP00000394627	ZNF641
ENSP00000449974	ZNF641
	ZNF641
ENSP00000448025	ZNF641
ENSP00000448140	ZNF641
ENSP00000448810	ZNF641
ENSP00000447381	ZNF641
ENSP00000446625	ZNF641
ENSP00000301042	ZNF641
ENSP00000390376	LRRIQ3
ENSP00000378524	LRRIQ3
ENSP00000415319	LRRIQ3
	LRRIQ3
ENSP00000359946	LRRIQ3
ENSP00000398289	LRRIQ3
	LRRIQ3
ENSP00000359948	LRRIQ3
	LRRIQ3
ENSP00000346414	LRRIQ3
	BDH2P1
ENSP00000434769	GPSM3
ENSP00000437307	GPSM3
ENSP00000405026	GPSM3
ENSP00000403132	GPSM3
ENSP00000479164	GPSM3
ENSP00000456432	GFER
ENSP00000248114	GFER
ENSP00000456189	GFER
	GFER
ENSP00000455885	GFER
	AC008780.1
	AC113410.3
ENSP00000252660	MAS1
	AL035691.1
ENSP00000355372	IFT81
ENSP00000449718	IFT81
ENSP00000242591	IFT81
ENSP00000446950	IFT81
ENSP00000446895	IFT81
ENSP00000449964	IFT81
	IFT81
	IFT81
	IFT81
ENSP00000361800	WDR34
	WDR34
	WDR34
	WDR34
ENSP00000411370	WDR34
ENSP00000415421	WDR34
ENSP00000468190	BRSK1
ENSP00000466755	BRSK1
ENSP00000310649	BRSK1
ENSP00000467357	BRSK1
ENSP00000466380	BRSK1
ENSP00000320853	BRSK1
	BRSK1
	BRSK1
ENSP00000405860	TRAF2
ENSP00000406524	TRAF2
ENSP00000247668	TRAF2
ENSP00000397653	TRAF2
	TRAF2
	TRAF2
	TRAF2
	TRAF2
ENSP00000275053	MMS22L
ENSP00000358254	MMS22L
	MMS22L
ENSP00000422627	MMS22L
ENSP00000427288	MMS22L
ENSP00000421225	MMS22L
	MMS22L
	MMS22L
	MMS22L
	MMS22L
	MMS22L
ENSP00000422045	MMS22L
ENSP00000452600	TRAJ7
ENSP00000490021	CCDC200
ENSP00000490165	CCDC200
ENSP00000489656	CCDC200
ENSP00000490689	CCDC200
ENSP00000490311	CCDC200
ENSP00000490542	CCDC200
ENSP00000490084	CCDC200
ENSP00000489626	CCDC200
ENSP00000490609	CCDC200
ENSP00000489996	CCDC200
ENSP00000490754	CCDC200
	CCDC200
	CCDC200
ENSP00000489929	CCDC200
ENSP00000490713	CCDC200
	CCDC200
ENSP00000450522	TRAJ12
ENSP00000451806	TRAJ11
ENSP00000318914	PNMA1
	AL109767.1
	AC008694.1
	AC008694.1
ENSP00000387027	C5orf52
ENSP00000451847	TRAJ20
ENSP00000264669	FASTKD3
	FASTKD3
	FASTKD3
ENSP00000424568	FASTKD3
ENSP00000421798	FASTKD3
	FASTKD3
ENSP00000426008	FASTKD3
ENSP00000422443	FASTKD3
ENSP00000334928	PTPRB
ENSP00000448058	PTPRB
ENSP00000438927	PTPRB
ENSP00000447302	PTPRB
ENSP00000261266	PTPRB
	PTPRB
ENSP00000448349	PTPRB
ENSP00000446982	PTPRB
	PTPRB
	PTPRB
ENSP00000446934	PTPRB
ENSP00000482342	NCR1
	AC079781.1
	LINC02115
	OR7E7P
ENSP00000374443	LYST
	LYST
	LYST
	LYST
	LYST
ENSP00000417168	LYST
	LYST
	LYST
	LYST
	LYST
	LYST
ENSP00000374444	LYST
	AC139103.1
	AC005104.1
ENSP00000358272	NDUFAF4
	NDUFAF4
	NDUFAF4
ENSP00000381600	CEACAM5
ENSP00000221992	CEACAM5
	CEACAM5
	CEACAM5
ENSP00000385072	CEACAM5
ENSP00000468997	CEACAM5
ENSP00000473252	CEACAM5
ENSP00000482303	CEACAM5
ENSP00000482157	CEACAM5
ENSP00000480800	CEACAM5
	NSD1
ENSP00000423982	NSD1
ENSP00000423372	NSD1
	NSD1
ENSP00000395929	NSD1
ENSP00000426428	NSD1
ENSP00000343209	NSD1
ENSP00000496157	NSD1
ENSP00000492679	NSD1
ENSP00000364499	NSD1
ENSP00000425120	NSD1
ENSP00000424024	NSD1
ENSP00000422996	NSD1
ENSP00000424096	NSD1
ENSP00000423048	NSD1
	NSD1
ENSP00000346111	NSD1
	AC146507.2
	ACTG1P4
ENSP00000452141	TRAJ31
	FUT9
ENSP00000302599	FUT9
	LINC01342
	TUBB4BP5
ENSP00000255030	CRP
	CRP
ENSP00000357093	CRP
ENSP00000357092	CRP
	CRP
ENSP00000357091	CRP
ENSP00000402788	CRP
ENSP00000497196	C1orf43
ENSP00000357507	C1orf43
ENSP00000492113	C1orf43
ENSP00000354496	C1orf43
ENSP00000271925	C1orf43
ENSP00000492072	C1orf43
ENSP00000357505	C1orf43
	C1orf43
	C1orf43
ENSP00000357504	C1orf43
ENSP00000357502	C1orf43
	AC061709.2
	AC073591.1
	PRXL2AP1
	AC027279.4
ENSP00000452149	TRAJ41
	AL513323.1
	AC027279.1
	OR10J7P
	AC027279.3
	OR10J9P
ENSP00000451632	TRAJ44
	AC079949.1
	AC079949.1
ENSP00000075120	SLC2A3
	SLC2A3
	SLC2A3
	SLC2A3
	SLC2A3
	SLC2A3
	SLC2A3
ENSP00000440750	SLC2A3
ENSP00000441496	SLC2A3
	SLC2A3
	SLC2A3
ENSP00000265593	CLCN2
ENSP00000345056	CLCN2
	CLCN2
ENSP00000490570	CLCN2
ENSP00000490374	CLCN2
ENSP00000396231	CLCN2
	CLCN2
ENSP00000490764	CLCN2
ENSP00000400425	CLCN2
ENSP00000391928	CLCN2
ENSP00000490682	CLCN2
	CLCN2
	CLCN2
ENSP00000490299	CLCN2
ENSP00000490659	CLCN2
ENSP00000489724	CLCN2
ENSP00000489885	CLCN2
ENSP00000490313	CLCN2
ENSP00000490875	CLCN2
	CLCN2
	CLCN2
	CLCN2
	AL132719.1
	AC078880.5
	AC092701.1
	AL450468.2
	HGC6.3
	HGC6.3
ENSP00000355569	IRF2BP2
ENSP00000355568	IRF2BP2
	IRF2BP2
	AL133380.1
	AL080284.1
ENSP00000430716	PABPC1
ENSP00000428021	PABPC1
ENSP00000313007	PABPC1
ENSP00000429594	PABPC1
ENSP00000429395	PABPC1
ENSP00000428948	PABPC1
ENSP00000428030	PABPC1
ENSP00000428840	PABPC1
	PABPC1
ENSP00000428190	PABPC1
	PABPC1
	PABPC1
ENSP00000427805	PABPC1
ENSP00000427914	PABPC1
	PABPC1
ENSP00000429892	PABPC1
ENSP00000430159	PABPC1
ENSP00000429119	PABPC1
ENSP00000430012	PABPC1
ENSP00000429790	PABPC1
ENSP00000428937	PABPC1
ENSP00000428749	PABPC1
ENSP00000429032	PABPC1
ENSP00000478108	PABPC1
ENSP00000354357	GSTM3
	GSTM3
	GSTM3
	GSTM3
ENSP00000256594	GSTM3
ENSP00000444978	GSTM3
	SQSTM1
ENSP00000427308	SQSTM1
	SQSTM1
	SQSTM1
ENSP00000394534	SQSTM1
	SQSTM1
	SQSTM1
ENSP00000374455	SQSTM1
ENSP00000424195	SQSTM1
ENSP00000405061	SQSTM1
ENSP00000425957	SQSTM1
ENSP00000424477	SQSTM1
ENSP00000353944	SQSTM1
	SQSTM1
	SQSTM1
ENSP00000487071	SQSTM1
ENSP00000354551	EPS8L3
ENSP00000358820	EPS8L3
ENSP00000355255	EPS8L3
	EPS8L3
	EPS8L3
	EPS8L3
ENSP00000483789	EPS8L3
	EPS8L3
	EPS8L3
	EPS8L3
	AC021483.1
	SGO1P1
	AC012494.1
ENSP00000441543	UBC
ENSP00000443053	UBC
ENSP00000344818	UBC
ENSP00000440205	UBC
ENSP00000442800	UBC
ENSP00000445337	UBC
ENSP00000439492	UBC
	UBC
ENSP00000438289	UBC
ENSP00000441238	UBC
ENSP00000437452	UBC
	UBC
ENSP00000441556	UBC
ENSP00000438394	UBC
	AC011524.2
	AC087491.1
	RPL39P3
	AC099567.1
ENSP00000493148	OR6N2
ENSP00000344101	OR6N2
	OOEP-AS1
ENSP00000355589	SIPA1L2
ENSP00000309102	SIPA1L2
	SIPA1L2
	SIPA1L2
	SIPA1L2
ENSP00000262861	SIPA1L2
ENSP00000345192	OLFM3
	OLFM3
ENSP00000359121	OLFM3
	OLFM3
	OLFM3
ENSP00000443471	OLFM3
	BX323014.1
	AL353052.2
	AL033530.1
	AL033530.1
	AL033530.1
	AL035412.1
	AC005625.1
	AL357832.1
	LINC01709
	LINC01709
	LINC01709
	AL163051.1
	AC091951.3
	AC091951.3
	AC091951.3
ENSP00000493799	TSNAX-DISC1
ENSP00000494923	TSNAX-DISC1
ENSP00000473307	TSNAX-DISC1
ENSP00000496433	TSNAX-DISC1
ENSP00000473532	TSNAX-DISC1
ENSP00000473367	TSNAX-DISC1
ENSP00000473476	TSNAX-DISC1
ENSP00000473456	TSNAX-DISC1
	FNDC1-IT1
	AC007795.1
	AL121983.1
	AC005225.3
ENSP00000311224	ACOT1
ENSP00000451764	ACOT1
ENSP00000412253	ZSCAN18
ENSP00000240727	ZSCAN18
	ZSCAN18
	ZSCAN18
ENSP00000468934	ZSCAN18
ENSP00000392653	ZSCAN18
ENSP00000470123	ZSCAN18
ENSP00000470329	ZSCAN18
	ZSCAN18
	ZSCAN18
	ZSCAN18
ENSP00000473019	ZSCAN18
ENSP00000472129	ZSCAN18
ENSP00000473134	ZSCAN18
ENSP00000469201	ZSCAN18
ENSP00000471570	ZSCAN18
	ZSCAN18
ENSP00000468351	ABCA10
ENSP00000466506	ABCA10
ENSP00000269081	ABCA10
ENSP00000429853	ABCA10
	ABCA10
	ABCA10
ENSP00000430341	ABCA10
ENSP00000428032	ABCA10
	ABCA10
ENSP00000429945	ABCA10
ENSP00000429795	ABCA10
	ABCA10
ENSP00000358851	GSTM4
	GSTM4
	GSTM4
	GSTM4
ENSP00000316471	GSTM4
	GSTM4
ENSP00000358848	GSTM4
	GSTM4
	GSTM4
	GSTM4
	GSTM4
ENSP00000491134	GSTM4
ENSP00000336744	GSTM4
	CKS1BP1
	AL139260.3
ENSP00000406846	AL139260.3
	AL139260.3
ENSP00000479064	AL139260.3
ENSP00000223208	CEP41
	CEP41
ENSP00000419078	CEP41
ENSP00000342738	CEP41
	CEP41
	CEP41
ENSP00000419192	CEP41
ENSP00000417593	CEP41
ENSP00000420670	CEP41
ENSP00000418363	CEP41
ENSP00000417463	CEP41
	CEP41
ENSP00000418712	CEP41
	CEP41
ENSP00000417815	CEP41
	CEP41
	CEP41
ENSP00000479252	CEP41
ENSP00000445888	CEP41
ENSP00000380702	MYCBP
ENSP00000485717	MYCBP
	MYCBP
	MYCBP
ENSP00000451506	TCL1A
ENSP00000450701	TCL1A
ENSP00000452028	TCL1A
ENSP00000450997	TCL1A
ENSP00000451973	TCL1A
	TCL1A
ENSP00000451322	TCL1A
ENSP00000450496	TCL1A
ENSP00000385036	TCL1A
	LETM1P2
	LINC01685
	LINC01685
	LINC01685
	LINC01685
	HNRNPDLP4
	VN2R19P
ENSP00000451177	TRAV41
ENSP00000222214	GCDH
ENSP00000465618	GCDH
	GCDH
ENSP00000466845	GCDH
ENSP00000468125	GCDH
ENSP00000468452	GCDH
ENSP00000465770	GCDH
ENSP00000468584	GCDH
	GCDH
	GCDH
	GCDH
	GCDH
	GCDH
ENSP00000468625	GCDH
ENSP00000467735	GCDH
	GCDH
	KLHL20
ENSP00000209884	KLHL20
	KLHL20
	KLHL20
	KLHL20
	TRAV28
ENSP00000289166	TENT5B
ENSP00000385470	TNFSF18
ENSP00000384018	NCOR2
ENSP00000384202	NCOR2
ENSP00000400281	NCOR2
ENSP00000391389	NCOR2
	NCOR2
ENSP00000407357	NCOR2
	NCOR2
ENSP00000398963	NCOR2
	NCOR2
	NCOR2
ENSP00000396044	NCOR2
ENSP00000400687	NCOR2
ENSP00000402808	NCOR2
	NCOR2
	NCOR2
	NCOR2
ENSP00000408247	NCOR2
ENSP00000405367	NCOR2
	NCOR2
ENSP00000443689	NCOR2
ENSP00000403034	NCOR2
	NCOR2
ENSP00000385618	NCOR2
ENSP00000348551	NCOR2
	AL139158.1
	PANCR
	PANCR
	HMGN1P5
ENSP00000292599	MAML1
	MAML1
	MAML1
ENSP00000367965	SOWAHA
ENSP00000355614	FAM89A
	FAM89A
	FAM89A
	EBPL
ENSP00000367533	EBPL
ENSP00000367521	EBPL
	EBPL
ENSP00000242827	EBPL
ENSP00000367519	EBPL
ENSP00000367516	EBPL
ENSP00000472352	ZNF417
ENSP00000311319	ZNF417
ENSP00000472272	ZNF417
ENSP00000471689	ZNF417
ENSP00000471325	ZNF417
ENSP00000471471	ZNF417
ENSP00000469176	ZNF417
	BX649210.2
	LINC-ROR
	LINC-ROR
	LINC-ROR
	LINC-ROR
	LINC-ROR
	LINC-ROR
	LINC-ROR
	LINC-ROR
ENSP00000472767	TGFB1
ENSP00000221930	TGFB1
	TGFB1
	TGFB1
	BNIP3P39
	AC068790.2
	TRAV15
	AMZ2P2
	AC107027.1
	UBE2D3P3
	AP001574.1
	LINC02374
	LINC02374
ENSP00000438195	TRAV2
	AC004551.1
ENSP00000222219	DNASE2
	DNASE2
ENSP00000466912	DNASE2
	DNASE2
	AC064836.2
	AL670729.1
	SNRPCP17
	AC074140.1
	AL161616.1
	KCNN4
ENSP00000471900	KCNN4
	KCNN4
ENSP00000472513	KCNN4
	KCNN4
ENSP00000472510	KCNN4
	KCNN4
ENSP00000485014	KCNN4
ENSP00000470339	KCNN4
ENSP00000496939	KCNN4
ENSP00000262888	KCNN4
	AC008011.2
ENSP00000358967	OPN1LW
	OPN1LW
ENSP00000402493	OPN1LW
ENSP00000393889	OR5K2
	PTCHD3P3
ENSP00000407427	DDX39B
	DDX39B
ENSP00000388880	DDX39B
	DDX39B
ENSP00000434615	DDX39B
ENSP00000387994	DDX39B
ENSP00000394160	DDX39B
	DDX39B
ENSP00000396021	DDX39B
	DDX39B
	DDX39B
ENSP00000393172	DDX39B
	DDX39B
ENSP00000410277	DDX39B
ENSP00000395058	DDX39B
ENSP00000399659	DDX39B
ENSP00000414984	DDX39B
ENSP00000408191	DDX39B
ENSP00000396885	DDX39B
ENSP00000402942	DDX39B
ENSP00000398492	DDX39B
ENSP00000408067	DDX39B
ENSP00000413793	DDX39B
ENSP00000406832	LY6G6D
ENSP00000395722	LY6G6D
ENSP00000411977	LY6G6D
	LY6G6D
ENSP00000307077	METTL18
ENSP00000307975	METTL18
ENSP00000402305	METTL18
ENSP00000483562	SALL2
ENSP00000483202	SALL2
ENSP00000484460	SALL2
ENSP00000440054	SALL2
ENSP00000396773	SALL2
ENSP00000438493	SALL2
ENSP00000439654	SALL2
ENSP00000364243	PLA2G2F
	PLA2G2F
ENSP00000424565	CDHR2
ENSP00000426838	CDHR2
ENSP00000261944	CDHR2
ENSP00000421078	CDHR2
	CDHR2
	CDHR2
	CDHR2
	AC009950.1
	AC009950.1
	AC009950.1
	AC009950.1
	AC009950.1
	AC009950.1
	AC009950.1
